price,rooms,bed,bath,car,land,lat,long
1900000.0,5,5.0,3.0,2.0,1003.0,-37.82665,145.1518
1850000.0,4,4.0,2.0,2.0,628.0,-37.82942,145.16714
1040000.0,3,3.0,1.0,2.0,700.0,-37.82378,145.13778
1100000.0,4,4.0,3.0,2.0,592.0,-37.84307,145.13419
1830000.0,4,4.0,3.0,2.0,353.0,-38.06189000000001,145.11766
700000.0,3,3.0,1.0,1.0,439.0,-37.86205,145.25333
1725000.0,3,3.0,1.0,2.0,667.0,-37.82132,145.12891000000005
840000.0,3,3.0,1.0,2.0,620.0,-37.78311,144.85331000000005
1342000.0,3,3.0,1.0,3.0,287.0,-37.88879,144.99833
1960000.0,3,3.0,2.0,2.0,709.0,-37.91414,145.00527
2410000.0,4,4.0,3.0,4.0,569.0,-37.90192,145.00094
911000.0,2,2.0,1.0,1.0,132.0,-37.7697,144.96866
640000.0,2,2.0,1.0,1.0,82.0,-37.77761,144.96832
1820000.0,4,4.0,2.0,2.0,317.0,-37.75792,144.97218
170000.0,1,1.0,1.0,0.0,1250.0,-37.77685,144.95188000000005
1265000.0,2,2.0,1.0,3.0,439.0,-37.76766,144.97638
950000.0,2,2.0,2.0,1.0,224.0,-37.75995,144.97413
1225000.0,4,4.0,1.0,2.0,753.0,-37.77592,145.09714
1505000.0,5,5.0,3.0,2.0,659.0,-37.68591,145.07825
730000.0,4,4.0,2.0,2.0,538.0,-37.7002,145.06517
1775000.0,5,5.0,2.0,3.0,791.0,-37.84352,145.11981
1702000.0,4,4.0,1.0,1.0,762.0,-37.84162,145.10435
980000.0,3,3.0,1.0,1.0,590.0,-37.85029,145.13846
2835000.0,6,6.0,3.0,2.0,794.0,-37.84317,145.05688
2770000.0,3,3.0,2.0,2.0,593.0,-37.83176,145.0652
2450000.0,5,5.0,3.0,2.0,570.0,-37.84136,145.08149
1441000.0,2,2.0,1.0,1.0,551.0,-37.8926,145.05868999999996
1510000.0,3,3.0,2.0,2.0,560.0,-37.893,145.05861000000004
850000.0,2,2.0,2.0,1.0,117.0,-37.88592,145.04781
1500000.0,3,3.0,2.0,2.0,603.0,-37.90206,145.05598
1508000.0,3,3.0,2.0,2.0,338.0,-37.89235,145.04953999999995
609000.0,4,4.0,2.0,2.0,549.0,-38.09601,145.19633000000005
578000.0,3,3.0,2.0,2.0,673.0,-38.1046,145.19339
875000.0,3,3.0,1.0,3.0,534.0,-38.04666,145.12354
920000.0,4,4.0,2.0,2.0,530.0,-37.96531,145.08502
1165000.0,4,4.0,2.0,2.0,594.0,-37.9727,145.07016000000004
1201000.0,3,3.0,2.0,3.0,638.0,-37.95569,145.06588
910000.0,3,3.0,1.0,2.0,541.0,-37.96306,145.0803
1200000.0,4,4.0,2.0,2.0,582.0,-37.97531,145.07943
2950000.0,3,3.0,1.0,2.0,1040.0,-37.92614,145.11713
810000.0,3,3.0,1.0,2.0,340.0,-37.92559,145.10804
850000.0,3,3.0,1.0,4.0,591.0,-37.93663,145.11236
1010000.0,4,4.0,3.0,1.0,193.0,-37.79395,144.98899
980000.0,2,2.0,1.0,1.0,189.0,-37.79335,144.98911
975000.0,4,4.0,2.0,2.0,301.0,-37.73697,144.97568
880000.0,3,3.0,1.0,1.0,771.0,-37.74701,144.96369
841000.0,3,3.0,1.0,3.0,533.0,-37.72631,144.96274
1300000.0,3,3.0,1.0,1.0,112.0,-37.79556,144.98873
931000.0,2,2.0,1.0,1.0,109.0,-37.79737,144.98492
492000.0,3,3.0,2.0,2.0,255.0,-37.59735,144.91118
858000.0,3,3.0,1.0,2.0,857.0,-37.80244,145.29711
682000.0,3,3.0,1.0,5.0,556.0,-37.95788,145.21389
629500.0,3,3.0,1.0,6.0,534.0,-37.75504,144.77313999999996
1281000.0,4,4.0,2.0,2.0,566.0,-37.97215,145.12389
751000.0,3,3.0,2.0,1.0,170.0,-37.78267,145.14278000000004
1330000.0,5,5.0,3.0,3.0,751.0,-37.76431,145.17778
469000.0,3,3.0,1.0,2.0,585.0,-37.99515,145.23244
531000.0,3,3.0,1.0,5.0,586.0,-37.99161,145.23278
1085000.0,4,4.0,2.0,2.0,782.0,-37.70349,145.16281
915000.0,3,3.0,2.0,2.0,795.0,-37.72503,145.15142
890000.0,4,4.0,2.0,2.0,1010.0,-37.72881,145.13703999999996
1800000.0,3,3.0,2.0,2.0,380.0,-37.88922,144.9896
600000.0,3,3.0,1.0,2.0,555.0,-37.64417,145.04043
647000.0,3,3.0,2.0,4.0,614.0,-37.64035,145.05624
770000.0,3,3.0,1.0,1.0,116.0,-37.73899,144.89291
1150000.0,3,3.0,1.0,2.0,658.0,-37.75009,144.89271000000005
1170000.0,3,3.0,2.0,1.0,292.0,-37.73727,144.8986
1255000.0,4,4.0,1.0,1.0,368.0,-37.77167,145.02015
1300000.0,3,3.0,2.0,4.0,579.0,-37.77252,145.02546
680000.0,3,3.0,2.0,2.0,588.0,-37.69403,144.96674
670000.0,3,3.0,2.0,2.0,350.0,-37.69592,144.96381
950000.0,4,4.0,2.0,3.0,587.0,-37.84154,145.17606
650000.0,4,4.0,2.0,2.0,710.0,-38.16802,145.14349
910000.0,2,2.0,1.0,2.0,894.0,-38.16185,145.10976000000005
760000.0,4,4.0,2.0,2.0,536.0,-38.16363,145.11545
650000.0,6,6.0,2.0,2.0,1301.0,-37.50733,144.58666000000005
1738000.0,3,3.0,2.0,2.0,692.0,-37.85672,145.09098999999995
965000.0,2,2.0,2.0,1.0,704.0,-37.85698,145.04686
1333000.0,3,3.0,2.0,1.0,344.0,-37.85289,145.0944
1366000.0,2,2.0,2.0,1.0,241.0,-37.86277000000001,145.04012
1275000.0,3,3.0,2.0,2.0,714.0,-37.88809000000001,145.19011
1750000.0,3,3.0,1.0,0.0,727.0,-37.8763,145.17166
1480000.0,5,5.0,2.0,2.0,718.0,-37.8888,145.18692
605000.0,2,2.0,1.0,6.0,589.0,-37.69708,144.92967
922000.0,3,3.0,2.0,2.0,587.0,-37.68569,145.10902
865000.0,4,4.0,2.0,2.0,734.0,-37.6929,145.1272
650000.0,5,5.0,2.0,2.0,512.0,-37.6248,144.87612
661000.0,3,3.0,1.0,3.0,819.0,-38.00377,145.26161000000005
2515000.0,3,3.0,2.0,2.0,604.0,-37.93105,144.99437
1520000.0,3,3.0,1.0,3.0,627.0,-37.94515,145.01886000000005
2550000.0,4,4.0,2.0,2.0,620.0,-37.93478,145.01156
1820000.0,4,4.0,2.0,2.0,412.0,-37.93598,145.01152
1450000.0,3,3.0,1.0,1.0,464.0,-37.93753,145.0102
1060000.0,3,3.0,2.0,3.0,465.0,-37.93524,145.03438
875000.0,2,2.0,1.0,1.0,234.0,-37.93522,145.02837
2325000.0,4,4.0,3.0,2.0,649.0,-37.83508,145.0429
1450000.0,3,3.0,1.0,0.0,216.0,-37.82031,145.04043
846000.0,3,3.0,2.0,2.0,605.0,-37.74591,145.04449
628000.0,4,4.0,2.0,1.0,480.0,-37.70228,144.74316000000005
645500.0,3,3.0,2.0,2.0,719.0,-37.6883,144.74225
575000.0,3,3.0,1.0,4.0,592.0,-37.88157,144.69426
525000.0,4,4.0,2.0,2.0,452.0,-37.87517,144.67094
723000.0,4,4.0,2.0,2.0,872.0,-37.87217,144.68746000000004
626000.0,3,3.0,1.0,2.0,622.0,-37.68908,144.9116
840000.0,3,3.0,2.0,2.0,725.0,-37.72465,144.8359
1230000.0,4,4.0,4.0,2.0,538.0,-37.74975,144.86895
933000.0,3,3.0,1.0,2.0,613.0,-37.7349,144.86225
2375000.0,4,4.0,3.0,2.0,481.0,-37.81027,145.04476
1950000.0,3,3.0,2.0,2.0,460.0,-37.80646,145.04651
1650000.0,3,3.0,1.0,2.0,650.0,-37.79235,145.04789
2125000.0,3,3.0,2.0,2.0,741.0,-37.7955,145.05046000000004
1325000.0,2,2.0,1.0,2.0,422.0,-37.79938,145.05662
1975000.0,3,3.0,1.0,2.0,676.0,-37.79546,145.04533
1140000.0,4,4.0,1.0,0.0,276.0,-37.80774,144.88251
1000000.0,3,3.0,2.0,2.0,275.0,-37.80592,144.8807
801000.0,3,3.0,1.0,1.0,852.0,-37.67601,145.02955
596000.0,3,3.0,1.0,2.0,570.0,-37.66422,144.99893
2750000.0,4,4.0,2.0,3.0,357.0,-37.84684,145.03893
3400000.0,4,4.0,2.0,2.0,561.0,-37.86552,145.03529
370000.0,3,3.0,1.0,1.0,784.0,-37.65877,144.91191
995000.0,3,3.0,3.0,2.0,248.0,-37.98087,145.06024
950000.0,3,3.0,1.0,2.0,531.0,-37.98023,145.08402
792000.0,3,3.0,2.0,2.0,156.0,-37.97928,145.0763
445000.0,2,2.0,1.0,1.0,265.0,-37.65678,145.07811
675000.0,3,3.0,1.0,4.0,640.0,-37.65296,145.04564
721000.0,4,4.0,2.0,2.0,603.0,-37.67363,145.06796
492000.0,4,4.0,1.0,1.0,199.0,-37.677,145.05658
900000.0,4,4.0,2.0,2.0,609.0,-37.65898,145.08245
650000.0,3,3.0,1.0,2.0,588.0,-37.67434,145.05993999999995
1120000.0,4,4.0,2.0,2.0,981.0,-37.81188,145.20051999999995
961000.0,3,3.0,2.0,1.0,625.0,-37.82997,145.20978
1580000.0,3,3.0,2.0,2.0,1153.0,-37.82055,145.11168999999995
2500000.0,4,4.0,3.0,3.0,402.0,-37.8137,145.11013
940000.0,4,4.0,2.0,2.0,870.0,-37.7264,145.12749
1200000.0,4,4.0,1.0,1.0,455.0,-37.76913,144.93236000000005
1007500.0,3,3.0,1.0,1.0,450.0,-37.76375,144.93701
828000.0,3,3.0,2.0,2.0,301.0,-37.94511,145.04426999999995
1285000.0,4,4.0,2.0,4.0,656.0,-38.00394,145.1025
2420000.0,5,5.0,5.0,2.0,757.0,-37.8875,145.14467
1335000.0,4,4.0,1.0,3.0,731.0,-37.86118,145.11506
1451000.0,3,3.0,2.0,1.0,730.0,-37.88494,145.11951000000005
1480000.0,4,4.0,2.0,2.0,695.0,-37.86127000000001,145.14271000000005
850000.0,3,3.0,1.0,2.0,648.0,-37.93134000000001,145.17584
912000.0,3,3.0,2.0,1.0,753.0,-37.9213,145.16366000000005
1100000.0,4,4.0,2.0,2.0,748.0,-37.9265,145.19758000000004
792500.0,4,4.0,2.0,2.0,846.0,-38.00626,145.29079
1262000.0,3,3.0,2.0,2.0,343.0,-37.84461,144.87515
1210000.0,4,4.0,1.0,0.0,325.0,-37.84373,144.88603999999995
1186000.0,3,3.0,1.0,4.0,654.0,-37.73554,144.88517
1320000.0,3,3.0,1.0,1.0,227.0,-37.77432,144.99111000000005
955000.0,5,5.0,2.0,4.0,838.0,-37.71302,144.90338
725000.0,3,3.0,1.0,1.0,327.0,-37.7151,144.92103
950000.0,3,3.0,1.0,2.0,660.0,-37.92745,145.08276
1250000.0,3,3.0,1.0,2.0,802.0,-37.98752,145.08358
850000.0,3,3.0,1.0,1.0,712.0,-37.71594,144.92986000000005
1160000.0,3,3.0,2.0,2.0,480.0,-37.72523,144.94567
765000.0,4,4.0,2.0,2.0,612.0,-37.88177,144.74221
635000.0,4,4.0,2.0,2.0,334.0,-37.90584000000001,144.74858
1960000.0,3,3.0,2.0,0.0,253.0,-37.836,144.93701
1771000.0,3,3.0,2.0,1.0,240.0,-37.8469,144.98705
1035000.0,3,3.0,1.0,2.0,696.0,-37.73761,145.02119
880000.0,3,3.0,1.0,0.0,480.0,-37.73346,145.01506
1625000.0,2,2.0,1.0,1.0,253.0,-37.78243,144.96871000000004
930000.0,3,3.0,1.0,2.0,735.0,-37.71491,145.02191000000005
912000.0,4,4.0,1.0,2.0,871.0,-37.70056,145.00345
900000.0,3,3.0,1.0,1.0,694.0,-37.72089,145.0153
935000.0,3,3.0,1.0,2.0,768.0,-37.7234,145.0266
465000.0,2,2.0,1.0,1.0,676.0,-37.71176,145.02142
920000.0,2,2.0,1.0,2.0,665.0,-37.72303,145.01883999999995
1500000.0,3,3.0,2.0,2.0,72.0,-37.81937,145.00146
800000.0,3,3.0,1.0,3.0,691.0,-37.80236,145.23916
1335000.0,4,4.0,1.0,0.0,697.0,-37.81169000000001,145.22243999999995
935000.0,4,4.0,3.0,2.0,540.0,-37.82782,145.22506
746000.0,3,3.0,1.0,1.0,400.0,-37.80954000000001,145.25538
1283000.0,4,4.0,2.0,2.0,1019.0,-37.8004,145.23256999999995
1365000.0,4,4.0,3.0,2.0,687.0,-37.73184000000001,145.07061000000004
1775000.0,4,4.0,2.0,2.0,1240.0,-37.74085,145.07055
380000.0,3,3.0,1.0,1.0,372.0,-37.62388,144.93701
1665000.0,4,4.0,3.0,2.0,780.0,-37.9602,145.02026
1915000.0,4,4.0,2.0,2.0,563.0,-37.95893,145.0128
962000.0,4,4.0,2.0,3.0,724.0,-37.88919,145.2165
855000.0,1,1.0,1.0,0.0,67.0,-37.8343,144.95529
770000.0,3,3.0,1.0,4.0,585.0,-37.93975,145.16326
1720000.0,3,3.0,1.0,2.0,631.0,-37.73887,144.91103
405000.0,3,3.0,1.0,3.0,515.0,-37.57662,144.74767
482000.0,3,3.0,1.0,1.0,573.0,-37.57123,144.72333999999995
436000.0,3,3.0,2.0,2.0,350.0,-37.58883,144.70202
830000.0,4,4.0,1.0,3.0,502.0,-37.78209,144.84581
665000.0,4,4.0,2.0,3.0,600.0,-37.76482,144.83375
610000.0,3,3.0,1.0,1.0,581.0,-37.7674,144.82421000000005
1290000.0,3,3.0,2.0,1.0,270.0,-37.83404,145.0893
1810000.0,4,4.0,3.0,2.0,349.0,-37.82832,145.09242
2230000.0,5,5.0,2.0,2.0,754.0,-37.82807,145.10796000000005
1930000.0,5,5.0,3.0,2.0,807.0,-37.75245,145.15283
600500.0,3,3.0,1.0,1.0,552.0,-37.68366,145.02783
640000.0,3,3.0,1.0,2.0,680.0,-37.6806,145.02402
750000.0,3,3.0,2.0,2.0,536.0,-37.67666,144.99161
1605000.0,4,4.0,2.0,2.0,348.0,-37.75582,144.98951
1300000.0,3,3.0,1.0,2.0,531.0,-37.75832,144.99017
2076000.0,3,3.0,1.0,2.0,302.0,-37.84213,145.02527
1150000.0,5,5.0,2.0,2.0,599.0,-37.84158,145.19762
1009000.0,3,3.0,2.0,2.0,663.0,-37.7417,145.0958
366000.0,3,3.0,1.0,1.0,502.0,-37.40853,144.97749
1070000.0,3,3.0,2.0,2.0,673.0,-37.86345,145.22871
1440000.0,4,4.0,3.0,6.0,717.0,-37.87831,145.24575
1060000.0,4,4.0,2.0,3.0,729.0,-37.85728,145.24839
792000.0,3,3.0,1.0,2.0,571.0,-37.71502,145.08844
920000.0,4,4.0,2.0,2.0,966.0,-37.7023,145.08357
470000.0,3,3.0,1.0,2.0,640.0,-37.88537,144.65337
515000.0,3,3.0,2.0,1.0,251.0,-37.90918,144.68325
603500.0,4,4.0,2.0,4.0,650.0,-37.90336,144.67918
870000.0,3,3.0,1.0,2.0,417.0,-37.79644,144.86388
1060000.0,4,3.0,3.0,2.0,512.0,-37.79487,144.86353
1500000.0,3,3.0,2.0,1.0,862.0,-37.80947000000001,144.94473
950000.0,3,3.0,2.0,2.0,651.0,-37.91057,145.1719
1211000.0,4,4.0,3.0,4.0,653.0,-37.90667,145.17368000000005
555000.0,3,3.0,2.0,2.0,265.0,-37.85504,144.73516
1190000.0,3,3.0,2.0,2.0,297.0,-37.85537,144.87578
1425000.0,3,3.0,1.0,1.0,188.0,-37.85277,144.98485
1970000.0,3,3.0,2.0,0.0,362.0,-37.85327,144.99947
1300000.0,2,2.0,1.0,1.0,258.0,-37.85591,144.99356
1190000.0,3,3.0,1.0,2.0,515.0,-37.82067,144.87725
1000000.0,3,3.0,1.0,2.0,196.0,-37.80094,144.99569
506000.0,3,3.0,1.0,2.0,544.0,-37.74965,144.77008999999995
880000.0,3,3.0,1.0,2.0,563.0,-37.83879,144.84787
730000.0,3,3.0,2.0,2.0,739.0,-37.77245,144.8001
1460000.0,2,2.0,1.0,1.0,181.0,-37.8542,145.01506
1726000.0,2,2.0,2.0,2.0,269.0,-37.85425,145.01545
1920000.0,4,4.0,3.0,2.0,391.0,-37.86664,145.08597
1575000.0,3,3.0,1.0,2.0,787.0,-37.86394,145.09702
1362000.0,4,4.0,2.0,3.0,549.0,-38.01695,145.09933999999996
2115000.0,4,4.0,2.0,2.0,766.0,-37.80455,145.06478
2562000.0,5,5.0,3.0,2.0,671.0,-37.81016,145.07341
2100000.0,6,6.0,3.0,2.0,845.0,-37.80708,145.09698999999995
1900000.0,3,3.0,1.0,1.0,912.0,-37.79351,145.07655
2000000.0,4,4.0,3.0,4.0,958.0,-37.78662,145.07683
2400000.0,4,4.0,2.0,2.0,746.0,-37.79483,145.07296000000005
2270000.0,4,4.0,2.0,2.0,654.0,-37.78458,145.07912
2600000.0,5,5.0,4.0,2.0,708.0,-37.78787,145.08468
2321000.0,3,3.0,1.0,2.0,923.0,-37.80081,145.09319
1890000.0,3,3.0,2.0,1.0,632.0,-37.79094,145.07899
1895000.0,4,4.0,2.0,2.0,557.0,-37.91741,145.02873
1115000.0,4,4.0,1.0,2.0,579.0,-37.91524,145.07686
1280000.0,3,3.0,2.0,2.0,335.0,-37.91783,145.0816
690000.0,2,2.0,2.0,1.0,212.0,-37.91786,145.08243000000004
1595000.0,4,4.0,1.0,2.0,581.0,-37.91291,145.05996000000005
881000.0,3,3.0,1.0,1.0,300.0,-37.81156,145.14057
1300000.0,4,4.0,2.0,2.0,543.0,-37.80651,145.16457
625000.0,2,2.0,2.0,1.0,189.0,-37.70835,145.11795
3100000.0,4,4.0,4.0,4.0,753.0,-37.89293,144.99138
1850000.0,4,4.0,3.0,3.0,421.0,-37.90542,145.00603999999996
2770000.0,4,4.0,3.0,2.0,560.0,-37.92314,144.99777
1300000.0,4,4.0,3.0,2.0,221.0,-37.90381,145.01822
637000.0,3,3.0,1.0,5.0,670.0,-37.69215,144.91654
1335000.0,3,3.0,1.0,1.0,697.0,-37.6882,144.92541
905000.0,3,3.0,1.0,1.0,277.0,-37.7592,144.97321000000005
320000.0,1,1.0,1.0,1.0,682.0,-37.7734,144.97686000000004
1230000.0,3,3.0,1.0,1.0,757.0,-37.78094,145.10131
1240000.0,4,4.0,2.0,2.0,602.0,-37.76012,145.0854
1234000.0,3,3.0,1.0,2.0,896.0,-37.70042,145.0614
1588000.0,3,3.0,2.0,2.0,708.0,-37.84625,145.10116000000005
1000000.0,3,4.0,2.0,2.0,788.0,-37.85985,145.15656
650000.0,4,4.0,2.0,4.0,688.0,-37.6714,144.95458
2550000.0,5,5.0,2.0,4.0,692.0,-37.83254,145.07907
700000.0,3,3.0,2.0,3.0,660.0,-37.73881,144.73543
2450000.0,5,5.0,4.0,2.0,554.0,-37.89718,145.01657
710000.0,3,3.0,1.0,1.0,650.0,-38.04513,145.1346
955000.0,2,2.0,2.0,1.0,836.0,-37.97342,145.07201
1230000.0,3,3.0,1.0,1.0,584.0,-37.96402,145.06658000000004
883300.0,5,5.0,2.0,2.0,402.0,-37.94452,145.11108000000004
790000.0,3,3.0,1.0,2.0,532.0,-37.93765,145.10583
880000.0,3,3.0,1.0,1.0,379.0,-37.73999,144.95141
1070000.0,3,3.0,1.0,2.0,392.0,-37.74671,144.95141999999996
1500000.0,5,5.0,3.0,4.0,900.0,-37.75402,144.95991
1085000.0,4,4.0,2.0,1.0,430.0,-37.7505,144.97648999999996
640000.0,4,4.0,2.0,2.0,480.0,-37.60859,144.92138
582500.0,3,3.0,1.0,0.0,947.0,-37.59604,144.94021999999995
480000.0,4,4.0,2.0,2.0,312.0,-37.56857,144.91693999999995
523000.0,4,4.0,2.0,2.0,484.0,-37.58012,144.91998
485000.0,3,3.0,2.0,1.0,321.0,-37.56937,144.90524
800000.0,4,4.0,2.0,2.0,511.0,-37.59372000000001,144.89449
632000.0,4,4.0,2.0,2.0,448.0,-37.57565,144.91365
1152000.0,4,4.0,2.0,2.0,1880.0,-37.79325,145.27723999999995
475000.0,3,3.0,1.0,2.0,560.0,-37.67345,144.92526
635000.0,3,3.0,1.0,2.0,712.0,-37.76172,144.77265
871000.0,3,3.0,2.0,2.0,534.0,-37.98068,145.12493999999995
970000.0,4,4.0,2.0,2.0,364.0,-37.96853,145.12948
1200000.0,4,4.0,2.0,1.0,650.0,-37.78911,145.13724
1410000.0,3,3.0,1.0,2.0,723.0,-37.79309,145.14287
1320000.0,4,4.0,3.0,2.0,654.0,-37.79739,145.14671
1408000.0,3,3.0,1.0,2.0,656.0,-37.78081,145.15861
1200000.0,4,4.0,2.0,2.0,375.0,-37.77559,145.17933
988000.0,3,3.0,2.0,2.0,243.0,-37.78298,145.17682
1925000.0,3,3.0,2.0,2.0,780.0,-37.76617,145.05332
875000.0,3,3.0,1.0,3.0,694.0,-38.03819,145.12443000000005
2105000.0,3,3.0,2.0,1.0,346.0,-37.88319,145.01142
2410000.0,4,4.0,2.0,1.0,390.0,-37.88785,145.00795
810000.0,3,3.0,2.0,2.0,868.0,-37.70659000000001,145.16345
1115000.0,6,6.0,3.0,4.0,966.0,-37.68927,145.1491
1380000.0,3,3.0,1.0,2.0,1730.0,-37.8797,144.99088999999995
678000.0,3,3.0,1.0,2.0,553.0,-37.65701,145.02621000000005
681000.0,4,4.0,2.0,2.0,647.0,-37.64213,145.06141000000005
1600000.0,4,4.0,4.0,3.0,543.0,-37.74633,144.89643999999996
1280000.0,4,4.0,2.0,2.0,485.0,-37.77044,145.02465
874000.0,4,4.0,1.0,2.0,687.0,-37.71879000000001,144.9651
770000.0,3,3.0,1.0,0.0,720.0,-37.87356,145.27515
875000.0,4,4.0,3.0,4.0,793.0,-37.88793,145.27561
580000.0,1,1.0,1.0,1.0,782.0,-37.79617,144.97982
1017500.0,3,3.0,2.0,2.0,459.0,-37.78273,144.92358000000004
942000.0,2,2.0,1.0,1.0,241.0,-37.79583,144.89406
1320000.0,3,3.0,2.0,0.0,495.0,-37.796,144.88966000000005
550000.0,3,3.0,2.0,1.0,539.0,-38.14406,145.16352
690000.0,3,3.0,2.0,2.0,595.0,-38.16135,145.13374
708000.0,2,2.0,1.0,1.0,151.0,-37.85156,145.07958
1300000.0,3,3.0,1.0,2.0,403.0,-37.85574,145.09051000000005
1307500.0,3,3.0,1.0,1.0,316.0,-37.84782,145.05004
1390000.0,3,3.0,2.0,1.0,303.0,-37.85678,145.05555
1310000.0,3,3.0,1.0,1.0,782.0,-37.86941,145.17108000000005
1285000.0,5,5.0,2.0,1.0,651.0,-37.8656,145.15034
1292000.0,4,4.0,2.0,2.0,768.0,-37.89965,145.17135
1300000.0,3,3.0,2.0,3.0,733.0,-37.89014,145.18268999999995
1155000.0,4,4.0,1.0,1.0,654.0,-37.89769,145.16307
831000.0,4,4.0,3.0,3.0,708.0,-37.70317,144.91396
570000.0,3,3.0,1.0,1.0,308.0,-37.69879,144.93354
805000.0,2,2.0,1.0,4.0,712.0,-37.69994000000001,144.93489
931000.0,4,4.0,2.0,2.0,462.0,-37.69953,144.89941000000005
2500000.0,5,5.0,4.0,2.0,627.0,-37.94109,145.00648
1700000.0,2,2.0,1.0,1.0,223.0,-37.82649,145.0483
1825000.0,5,5.0,3.0,2.0,779.0,-37.83015,145.24171
1000000.0,3,3.0,1.0,1.0,715.0,-37.82707,145.22914
1080000.0,3,3.0,1.0,2.0,652.0,-37.95422,145.054
2585000.0,3,3.0,2.0,1.0,703.0,-37.95457,145.05387
1225000.0,5,5.0,2.0,2.0,506.0,-37.94708,145.04056
1111000.0,4,4.0,2.0,2.0,2002.0,-37.69547,144.73018000000005
478000.0,3,3.0,1.0,1.0,318.0,-37.70388,144.75259
520000.0,3,3.0,1.0,2.0,538.0,-37.88531,144.68431
650000.0,4,4.0,3.0,1.0,693.0,-37.68196,144.90661
981000.0,4,4.0,2.0,2.0,633.0,-37.7393,144.86338999999995
1295000.0,3,3.0,3.0,2.0,326.0,-37.74009,144.87787
1250000.0,4,4.0,2.0,2.0,534.0,-37.74514,144.87313
986000.0,4,4.0,1.0,2.0,615.0,-37.74127,144.86648
620000.0,3,3.0,2.0,1.0,292.0,-37.74695,144.86625
841000.0,2,2.0,1.0,1.0,105.0,-37.79244,144.92036000000004
2180000.0,3,3.0,1.0,2.0,372.0,-37.80946,145.04251000000005
1775000.0,3,3.0,2.0,4.0,733.0,-37.79398,145.03777
2118000.0,3,3.0,2.0,2.0,664.0,-37.79639,145.04595
710000.0,3,3.0,1.0,2.0,837.0,-37.79682,145.30467
780000.0,3,3.0,2.0,1.0,862.0,-37.80212,145.33016999999995
700000.0,3,3.0,1.0,1.0,537.0,-37.66958,145.02941
610000.0,2,2.0,1.0,2.0,208.0,-37.78865,144.88276000000005
2030000.0,3,3.0,2.0,2.0,660.0,-37.87939,145.0656
1800000.0,3,3.0,2.0,1.0,460.0,-37.87241,145.05103
1500000.0,4,4.0,2.0,2.0,650.0,-37.77961,144.88586999999995
1125000.0,3,3.0,2.0,2.0,305.0,-37.90734000000001,145.03438
460000.0,3,3.0,1.0,1.0,602.0,-37.70484,144.57261
881000.0,3,3.0,2.0,1.0,332.0,-37.98001,145.07457
430000.0,3,3.0,2.0,2.0,180.0,-37.59827,145.07939
547000.0,3,3.0,2.0,2.0,410.0,-37.59665,145.08876999999995
470000.0,3,3.0,1.0,1.0,290.0,-37.6669,145.04234
756000.0,3,3.0,1.0,2.0,204.0,-37.72266,145.12171999999995
515000.0,3,3.0,1.0,0.0,915.0,-37.78495,145.3919
1750000.0,4,4.0,2.0,2.0,570.0,-37.87655,145.1401
1340000.0,4,4.0,2.0,2.0,800.0,-37.88859,145.13335
1150000.0,3,3.0,2.0,1.0,317.0,-37.74103,144.8851
1218000.0,3,3.0,1.0,1.0,757.0,-37.82568,145.16752
955500.0,2,2.0,1.0,3.0,697.0,-37.91698,145.11225
1005500.0,3,3.0,1.0,2.0,369.0,-37.90286,145.05425
980000.0,3,3.0,1.0,1.0,546.0,-37.72208,144.93714
585500.0,2,2.0,1.0,1.0,100.0,-37.7249,144.9474
1230000.0,3,3.0,1.0,0.0,340.0,-37.83674,144.9242
1390000.0,3,3.0,2.0,1.0,125.0,-37.85257,145.00296
961000.0,3,3.0,1.0,2.0,529.0,-37.75049,145.02098999999995
1001000.0,3,3.0,1.0,2.0,464.0,-37.74503,145.01295
876000.0,3,3.0,1.0,2.0,653.0,-37.71142,145.00377
866000.0,4,4.0,2.0,4.0,576.0,-37.69742,145.01604
775500.0,3,3.0,1.0,3.0,586.0,-37.69983,145.02202
920000.0,4,4.0,2.0,2.0,743.0,-37.70848,145.03055
400000.0,3,3.0,1.0,2.0,368.0,-37.63693,144.92581
597000.0,5,5.0,3.0,2.0,582.0,-37.62292,145.09507
1400000.0,3,3.0,2.0,2.0,462.0,-37.84315,144.98596
782500.0,2,2.0,1.0,1.0,243.0,-37.82859000000001,144.87947
750000.0,3,3.0,1.0,3.0,775.0,-37.9748,145.15213
626000.0,3,3.0,1.0,2.0,557.0,-37.73497,144.7864
1000000.0,3,3.0,1.0,2.0,534.0,-37.71106,144.89427
480500.0,3,3.0,1.0,1.0,664.0,-37.56279,144.7304
431250.0,3,3.0,2.0,2.0,650.0,-37.58479000000001,144.71541000000005
502500.0,3,3.0,1.0,3.0,331.0,-37.75962,144.82596
650000.0,3,3.0,1.0,1.0,650.0,-37.78651,144.81357
1825000.0,5,5.0,3.0,2.0,368.0,-37.83587,145.10914
2567500.0,3,3.0,2.0,2.0,1004.0,-37.83603,145.10596
1150000.0,4,4.0,2.0,2.0,779.0,-37.75592,145.16605
1280000.0,4,4.0,2.0,2.0,887.0,-37.77493,145.12547
1200000.0,2,2.0,1.0,1.0,277.0,-37.75802,145.00264
635000.0,4,4.0,2.0,2.0,512.0,-37.83824,144.72101999999995
1300000.0,5,5.0,2.0,2.0,891.0,-37.83691,145.21268999999995
1138000.0,4,4.0,2.0,2.0,784.0,-37.85211,145.20174
